事業所番号,事業所名,ふりがな,法人名,法人番号,都道府県,市区町村,住所,緯度,経度,電話番号,FAX,URL,提供サービス,定員_就労移行支援,定員_就労継続支援Ａ型,定員_就労継続支援Ｂ型,定員_就労定着支援,定員_就労選択支援,生産活動,平均工賃月額,工賃の年度,工賃のサービス種別,工賃の突合方法,工賃の出典,掲載状況,初出スナップショット,最終確認スナップショット,指定機関,データ基準,基本情報の出典,内部ID
0111500864,ワークショップどり−夢,わーくしょっぷどりーむ,社会福祉法人　七飯有隣会,7440005001257,北海道,亀田郡七飯町,北海道亀田郡七飯町鳴川３丁目２６番１７号,41.8897287,140.6948525,0138-84-5210,0138-84-5212,http://nanaeyurinkai.or.jp/dream/,就労継続支援Ｂ型,,,20,,,,,,,,,最新データに掲載あり,202111,202603,北海道,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,17efe61c82b00575
0111500880,七飯町就労継続支援施設ぽぽろ館,ななえちょうしゅうろうけいぞくしえんしせつぽぽろかん,七飯町,4000020013374,北海道,亀田郡七飯町,北海道亀田郡七飯町鳴川５丁目３４８番地３建物名なし,41.89239264,140.70920017,0138-64-5015,0138-64-5016,http://www2.plala.or.jp/poporokan/,就労継続支援Ｂ型,,,20,,,"その他物品,清掃・施設管理,食品・飲料",25971,2024年度,就労継続支援Ｂ型,pref+city+name,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,最新データに掲載あり,202509,202603,北海道,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,2e8dd00f1336ca35
0111500880,七飯町精神障害者通所授産施設「ぽぽろ館」,ななえちょうせいしんしょうがいしゃつうしょじゅさんしせつぽぽろかん,七飯町,4000020013374,北海道,亀田郡七飯町,北海道亀田郡七飯町鳴川５丁目３４８番地３,41.89239264,140.70920018,0138-64-5015,0138-64-5016,http://www2.plala.or.jp/poporokan/,,,,,,,,,,,,,最新データに掲載なし,202111,202503,北海道,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,75c0cfdc5c3767f2
0111501607,多機能型事業所eワークフォレスト,たきのうがたじぎょうしょいーわーくふぉれすと,社会福祉法人聖樹の杜,9440005001536,北海道,亀田郡七飯町,北海道亀田郡七飯町鳴川3丁目15番1号,41.88845645,140.69555727,0138-76-1412,,https://e-workforest.sej.or.jp/,就労継続支援Ｂ型,,,14,,,"その他物品,クリーニング,印刷",13339,2024年度,就労継続支援Ｂ型,pref+city+name,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,最新データに掲載あり,202403,202603,北海道,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,e6f1b3867db55daf
0111501003,多機能支援センターＮＥＷハウス,たきのうしえんせんたーにゅーはうす,社会福祉法人　道南福祉ねっと,9440005001263,北海道,亀田郡七飯町,北海道亀田郡七飯町上藤城３４番地１,41.9132702,140.6784977,0138-64-5225,0138-64-5225,https://donanfukushi.or.jp/,,,,,,,,,,,,,最新データに掲載なし,202111,202403,北海道,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,95d22e3c766ef59f
0111500591,就労支援センター　ＴｏＭｏハウス,しゅうろうしえんせんたーともはうす,社会福祉法人　道南福祉ねっと,9440005001263,北海道,亀田郡七飯町,北海道亀田郡七飯町本町４丁目２０番２号本町４丁目２０番２号,41.89669426,140.688233,0138-65-7041,0138-65-7041,https://donanfukushi.or.jp/,就労継続支援Ｂ型,,,10,,,"その他サービス,食品・飲料,飲食店運営",8486,2024年度,就労継続支援Ｂ型,pref+city+name,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,最新データに掲載あり,202111,202603,北海道,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,234e074ee6a7f692
0111500591,就労支援センターＡＬＬハウス,しゅうろうしえんせんたーおーるはうす,社会福祉法人　道南福祉ねっと,9440005001263,北海道,亀田郡七飯町,北海道亀田郡七飯町亀田郡七飯町本町3丁目4番6号,41.8903923,140.69331026,0138-83-5344,,https://donanfukushi.or.jp/,就労継続支援Ｂ型,,,15,,,,,,,,,最新データに掲載あり,202111,202603,北海道,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,ec121c9c74a8f648
0111501003,就労支援センターＮＥＷハウス,しゅうろうしえんせんたーにゅーはうす,社会福祉法人　道南福祉ねっと,9440005001263,北海道,亀田郡七飯町,北海道亀田郡七飯町上藤城３４番地１,41.9132702,140.6784977,0138-64-5225,0138-64-5225,https://donanfukushi.or.jp/,就労継続支援Ｂ型,,,20,,,"その他サービス,小物雑貨・生活用品",11307,2024年度,就労継続支援Ｂ型,pref+city+name,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,最新データに掲載あり,202409,202603,北海道,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,7c5105e1d2cbf2b2
0111501433,就労継続支援Ｂ型　大地,しゅうろうけいぞくしえんがただいち,特定非営利活動法人かがりの杜,3440005002275,北海道,亀田郡七飯町,北海道亀田郡七飯町鳴川４丁目４−１,41.88383486,140.70026252,0138-83-1641,0138-83-1642,,就労継続支援Ｂ型,,,20,,,,,,,,,最新データに掲載あり,202111,202603,北海道,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,f53075270c2f0819
0111500690,共生サロン「八雲シンフォニー」,きょうせいさろんやくもしんふぉにー,特定非営利活動法人やくも元気村,,北海道,二海郡八雲町,北海道二海郡八雲町東町２７３番地共生サロン八雲シンフォニー,42.25864557,140.26995015,0137-62-4300,0137-62-4300,http://www.yakumo-genkimura.com/,就労継続支援Ｂ型,,,20,,,,,,,,,最新データに掲載あり,202111,202603,北海道,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,4688680b9480d07f
0111501573,就労支援事業所うしお,しゅうろうしえんじぎょうしょうしお,合同会社ソーシャルサポート,,北海道,二海郡八雲町,北海道二海郡八雲町黒岩644-48就労支援事業所うしお,42.36992312,140.28879137,0137-66-5210,0137-66-5211,https://www.ushio-syuuroushien.com/,就労継続支援Ｂ型,,,20,,,農業,17489,2024年度,就労継続支援Ｂ型,pref+city+name,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,最新データに掲載あり,202403,202603,北海道,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,9863a67da30ff6df
0111501128,就労支援事業所きずなファーム,しゅうろうしえんじぎょうしょきずなふぁーむ,社会福祉法人　きずな会,2440005001897,北海道,二海郡八雲町,北海道二海郡八雲町山崎４０９−２,42.3183067,140.253957,0137-68-2835,0137-68-2835,https://www.web-care.jp/kizuna/,就労継続支援Ｂ型,,,20,,,"その他サービス,清掃・施設管理,農業",15675,2024年度,就労継続支援Ｂ型,pref+city+name,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,最新データに掲載あり,202111,202603,北海道,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,de2354b5987cbc74
0111501169,就労継続支援Ｂ型　かつら共同作業所,しゅうろうけいぞくしえんびーがたかつらきょうどうさぎょうしょ,ＮＰＯ法人エンジョイライフ,7440005002486,北海道,二海郡八雲町,北海道二海郡八雲町熱田４３番地１,42.24258072,140.29089703,0137-63-2925,0137-63-2951,http://www3.ncv.ne.jp/~mcnet/enjoylife/,就労継続支援Ｂ型,,,20,,,その他サービス,15066,2024年度,就労継続支援Ｂ型,pref+city+name,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,最新データに掲載あり,202111,202603,北海道,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,6feb066eaf784d1e
0113700652,だて地域生活支援センター,だてちいきせいかつしえんせんたー,社会福祉法人　北海道社会福祉事業団,3430005000676,北海道,伊達市,北海道伊達市舟岡町１３４番地１５Asahi,42.46213311,140.88079176,0142-82-6803,0142-23-0836,http://www.dofukuji.or.jp/facilities/date_shien/,就労継続支援Ｂ型,,,20,,,"清掃・施設管理,食品・飲料,飲食店運営",27079,2024年度,就労継続支援Ｂ型,pref+city+name,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,最新データに掲載あり,202409,202603,北海道,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,f78ef7da3f99f45e
0113700652,だて地域生活支援センターまめた,だてちいきせいかつしえんせんたーまめた,社会福祉法人　北海道社会福祉事業団,3430005000676,北海道,伊達市,北海道伊達市舟岡町１３４番地１５Asahi,42.46213311,140.88079176,0142-82-6803,0142-23-0836,http://www.dofukuji.or.jp/facilities/date_shien/,,,,,,,,,,,,,最新データに掲載なし,202111,202403,北海道,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,dfa8003b6c65325c
0113700520,ふみだす,ふみだす,社会福祉法人　伊達コスモス２１,8430005010142,北海道,伊達市,北海道伊達市松ケ枝町59番地4,42.47333731,140.8806543,0142-25-0022,0142-25-0066,https://www.datecosmos21.org/,就労継続支援Ｂ型,,,20,,,"製菓・パン,食品・飲料",57242,2024年度,就労継続支援Ｂ型,pref+city+name,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,最新データに掲載あり,202111,202603,北海道,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,66881fbe4969da09
0113700199,ワークセンターえるむ,わーくせんたーえるむ,特定非営利活動法人伊達市手をつなぐ育成会,9430005010141,北海道,伊達市,北海道伊達市元町５４番地１,42.46930966,140.86723963,0142-23-7355,0142-25-6391,http://www.date-ikuseikai.jp/,就労継続支援Ｂ型,,,40,,,"クリーニング,清掃・施設管理,食品・飲料",36631,2024年度,就労継続支援Ｂ型,pref+city+name,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,最新データに掲載あり,202111,202603,北海道,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,8e5cdc1e99af92ad
0113700876,一般社団法人伊達の風,いっぱんしゃだんほうじんだてのかぜ,一般社団法人 伊達の風,,北海道,伊達市,北海道伊達市長和町２４３番地２,42.48437603,140.82625277,0142-82-6295,0142-82-6295,,就労継続支援Ｂ型 / 就労継続支援Ａ型,,10,17,,,,,,,,,最新データに掲載あり,202111,202603,北海道,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,5a449ebc95198c17
0113701064,一般社団法人伊達の風　東風,いっぱんしゃだんほうじんだてのかぜこんち,一般社団法人 伊達の風,,北海道,伊達市,北海道伊達市錦町８９−１,42.4707619,140.85894278,0142-82-6295,,,就労継続支援Ｂ型,,,,,,,,,,,,最新データに掲載あり,202603,202603,北海道,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,353fe1e962bda07b
0113700876,北風,ならい,一般社団法人 伊達の風,,北海道,伊達市,北海道伊達市長和町243番地2,42.48437603,140.82625277,0142-82-6295,,,就労継続支援Ａ型,,,,,,,,,,,,最新データに掲載あり,202509,202603,北海道,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,5c243d789ad95752
0113700892,就労継続支援Ｂ型事業所　湘南しいたけ,しゅうろうけいぞくしえんびーがたじぎょうしょしょうなんしいたけ,社会福祉法人　室蘭言泉学園,3430005009899,北海道,伊達市,北海道伊達市南黄金町４４番地１９,42.3856471,140.9100026,0142-82-4065,0142-82-4066,,就労継続支援Ｂ型,,,20,,,,,,,,,最新データに掲載あり,202111,202603,北海道,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,0b1653c3c81711a6
0113700876,湘南の風,しょうなんのかぜ,一般社団法人 伊達の風,,北海道,伊達市,北海道伊達市長和町243番地2,42.48437603,140.82625277,0142-82-6295,,,就労継続支援Ａ型,,,,,,,,,,,,最新データに掲載あり,202509,202603,北海道,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,dc7de6576e1f11be
0113700561,障害福祉サービス事業所　ⅰ・ｂｏｘ,しょうがいふくしさーびすじぎょうしょあいぼっくす,社会福祉法人　タラプ,2430005010164,北海道,伊達市,北海道伊達市松ケ枝町２４６番地６,42.483617,140.8961932,0142-21-7007,0142-21-7009,http://tarap.org/ibox/index.html,就労継続支援Ｂ型,,,71,,,"その他サービス,製菓・パン",45533,2024年度,就労継続支援Ｂ型,pref+city+name,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,最新データに掲載あり,202111,202603,北海道,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,2652e4e6e05b3754
0112500384,あんごの森　銀山,あんごのもりぎんざん,特定非営利活動法人　銀山さわやか福祉ＮＰＯ,9430005008136,北海道,余市郡仁木町,北海道余市郡仁木町銀山２丁目５２１−１５,43.04486887,140.73041917,0135-33-5590,0135-33-5590,,就労継続支援Ｂ型,,,,,,,15555,2024年度,就労継続支援Ｂ型,pref+city+name,https://www.pref.hokkaido.lg.jp/hf/shf/ko-chin.html,最新データに掲載あり,202403,202603,北海道,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,7008cbfa675c810d
0112500137,陽だまり,ひだまり,社会福祉法人　後志報恩会,1430005008234,北海道,余市郡仁木町,北海道余市郡仁木町銀山２丁目５４７番地２,43.04581865,140.72846094,0135-33-5737,0135-33-5735,http://srbshouon.jp/,就労継続支援Ｂ型,,,40,,,,,,,,,最新データに掲載あり,202111,202603,北海道,2026年3月末時点,WAM NET 障害福祉サービス等情報公表システム オープンデータ,64739c1ca3a8912c
